filename,HBcount,HBless1SD,HBless1.1SD,HBless1.5SD,dehydronCount,totalAtomsInPDB,totalAtomsInHBDD,totalUniqueAtomsInDDD,totalUniqueAtomsInHBDD
1T8J_A.pdb,5,0.79325,0.68,0.335,1,473,912,192,409
1OCK_A.pdb,251,39.82115,34.136,16.817,21,6125,52675,3105,6037
1VOQ_E.pdb,49,7.77385,6.664,3.283,7,2353,8758,872,2102
1RCQ_A.pdb,194,30.7781,26.384,12.998,7,5468,39615,954,5307
1RU4_A.pdb,225,35.69625,30.6,15.075,28,5829,49271,4463,5705
2CI1_A.pdb,148,23.4802,20.128,9.916,5,4243,29534,647,4176
2HU9_A.pdb,67,10.62955,9.112,4.489,1,2073,12999,136,2050
2EG4_A.pdb,131,20.78315,17.816,8.777,10,3599,26950,1338,3444
1WBH_B.pdb,96,15.2304,13.056,6.432,4,3206,18962,514,2962
1Z6M_A.pdb,80,12.692,10.88,5.36,7,2686,15033,967,2518
2HOX_B.pdb,233,36.96545,31.688,15.611,21,6787,46762,3024,6566
1TCG_A.pdb,6,0.9519,0.816,0.402,4,414,1063,685,329
1VOQ_O.pdb,45,7.13925,6.12,3.015,7,1500,7424,947,1412
1TZW_A.pdb,102,16.1823,13.872,6.834,2,2419,20847,283,2367
2H6T_A.pdb,185,29.35025,25.16,12.395,15,5034,37741,1948,4954
1QGD_A.pdb,412,65.3638,56.032,27.604,26,10000,83837,4039,9910
2FX5_A.pdb,147,23.32155,19.992,9.849,21,3787,30974,3145,3692
1WHI_A.pdb,59,9.36035,8.024,3.953,3,1937,11667,378,1865
2CWY_A.pdb,75,11.89875,10.2,5.025,7,1543,14762,990,1523
1ZMA_A.pdb,58,9.2017,7.888,3.886,5,1795,10869,694,1709
1ULO_A.pdb,54,8.5671,7.344,3.618,9,2678,12706,1520,2533
1PCF_A.pdb,44,6.9806,5.984,2.948,6,1096,7375,757,1091
1YQE_A.pdb,151,23.95615,20.536,10.117,6,4464,32080,989,4150
2I61_A.pdb,1,0.15865,0.136,0.067,0,911,222,0,222
2HS1_A.pdb,47,7.45655,6.392,3.149,3,1569,9195,352,1343
1Z15_A.pdb,217,34.42705,29.512,14.539,15,5159,43502,2205,5137
1VOQ_a.pdb,60,9.519,8.16,4.02,2,1457,11308,266,1381
1SU2_A.pdb,81,12.85065,11.016,5.427,4,2458,16158,565,2253
1QGI_A.pdb,163,25.85995,22.168,10.921,13,4016,32897,1890,3972
2HIY_D.pdb,69,10.94685,9.384,4.623,4,2951,13356,571,2537
1OAL_A.pdb,73,11.58145,9.928,4.891,18,2182,13903,2655,2101
1T4Y_A.pdb,58,9.2017,7.888,3.886,5,2226,15144,776,2136
1T6F_A.pdb,32,5.0768,4.352,2.144,1,627,5208,111,627
1W2W_B.pdb,90,14.2785,12.24,6.03,12,2956,16124,1508,2840
1OGQ_A.pdb,160,25.384,21.76,10.72,15,4801,31884,2231,4729
1WIT_A.pdb,50,7.9325,6.8,3.35,4,1891,12389,819,1855
1OGD_A.pdb,74,11.7401,10.064,4.958,6,2029,14377,824,1912
2FRG_P.pdb,57,9.04305,7.752,3.819,5,1614,10652,623,1542
1OOH_A.pdb,37,5.87005,5.032,2.479,1,1982,7006,161,1545
1YSL_B.pdb,233,36.96545,31.688,15.611,10,5878,48300,1281,5796
1UNK_A.pdb,53,8.40845,7.208,3.551,6,1421,10093,772,1357
2GAS_A.pdb,190,30.1435,25.84,12.73,4,4842,38786,571,4724
1X3X_A.pdb,56,8.8844,7.616,3.752,4,1296,10128,538,1283
1WY3_A.pdb,20,3.173,2.72,1.34,3,732,4244,484,730
1PBY_C.pdb,24,3.8076,3.264,1.608,6,1140,3903,701,975
2DRI_A.pdb,185,29.35025,25.16,12.395,11,4226,38953,1779,4180
1SEI_A.pdb,80,12.692,10.88,5.36,12,2121,15488,1664,2097
1OK0_A.pdb,33,5.23545,4.488,2.211,3,1074,6077,408,1032
1XS1_A.pdb,97,15.38905,13.192,6.499,15,2987,17999,2156,2909
1VOR_H.pdb,26,4.1249,3.536,1.742,4,2674,4211,553,1618
1R7A_A.pdb,293,46.48445,39.848,19.631,31,7760,59604,4461,7699
1RHC_A.pdb,199,31.57135,27.064,13.333,4,5145,41105,524,5043
1QU1_F.pdb,99,15.70635,13.464,6.633,8,2485,17952,1101,2164
2GXS_B.pdb,128,20.3072,17.408,8.576,6,3215,26086,836,3118
1UAS_A.pdb,207,32.84055,28.152,13.869,12,5446,42925,1741,5390
1QJ8_A.pdb,108,17.1342,14.688,7.236,6,2226,20230,777,2186
1VOR_K.pdb,22,3.4903,2.992,1.474,5,2269,3611,715,1458
1YS1_X.pdb,203,32.20595,27.608,13.601,29,4611,40358,3992,4601
2I5N_M.pdb,213,33.79245,28.968,14.271,17,4997,38912,2139,4691
2FDN_A.pdb,19,3.01435,2.584,1.273,5,896,3541,791,893
1W6N_A.pdb,81,12.85065,11.016,5.427,8,2006,15480,1113,1989
2B1L_B.pdb,82,13.0093,11.152,5.494,5,2043,15634,652,1969
1YUB_A.pdb,135,21.41775,18.36,9.045,3,5481,35315,514,4930
1PXV_A.pdb,103,16.34095,14.008,6.901,7,2843,20439,919,2721
1RYP_J.pdb,107,16.97555,14.552,7.169,3,3153,22408,465,2892
2EH6_A.pdb,231,36.64815,31.416,15.477,5,5951,47546,782,5773
1ZMP_A.pdb,14,2.2211,1.904,0.938,4,487,2159,454,454
1VOR_2.pdb,5,0.79325,0.68,0.335,4,916,639,474,427
1VOQ_H.pdb,38,6.0287,5.168,2.546,4,2291,6898,489,1784
1Y7R_A.pdb,63,9.99495,8.568,4.221,6,1970,11041,726,1838
1VOR_N.pdb,21,3.33165,2.856,1.407,1,2000,3714,80,1428
2G6O_A.pdb,222,35.2203,30.192,14.874,21,6510,43162,2810,6382
1V05_A.pdb,21,3.33165,2.856,1.407,1,1454,3922,149,825
2DFX_I.pdb,65,10.31225,8.84,4.355,2,1663,12447,275,1638
1VEM_A.pdb,301,47.75365,40.936,20.167,13,8095,61435,1892,7980
2D46_A.pdb,29,4.60085,3.944,1.943,4,1208,6587,700,1150
1X8P_A.pdb,98,15.5477,13.328,6.566,8,2812,19152,985,2688
2GG2_A.pdb,150,23.7975,20.4,10.05,3,4094,31306,411,4012
1TA3_A.pdb,157,24.90805,21.352,10.519,13,4172,32474,1858,4050
2E5Y_A.pdb,86,13.6439,11.696,5.762,4,2092,16887,546,2064
2CU3_B.pdb,32,5.0768,4.352,2.144,1,950,5684,112,887
1ZMI_A.pdb,12,1.9038,1.632,0.804,1,445,1842,128,431
1VOR_R.pdb,52,8.2498,7.072,3.484,12,1996,8204,1635,1866
2H1C_A.pdb,97,15.38905,13.192,6.499,5,2190,18464,682,2167
2BBK_H.pdb,176,27.9224,23.936,11.792,12,5449,35773,1675,5187
1SA3_A.pdb,159,25.22535,21.624,10.653,12,4230,31748,1699,4107
1PNJ_A.pdb,30,4.7595,4.08,2.01,6,1725,6599,976,1475
2ECU_A.pdb,82,13.0093,11.152,5.494,8,2286,15545,1132,2163
2CAR_A.pdb,81,12.85065,11.016,5.427,2,3029,16182,281,2733
1VOQ_I.pdb,52,8.2498,7.072,3.484,6,2053,9084,846,1772
1RYP_B.pdb,153,24.27345,20.808,10.251,18,3841,30701,2429,3662
2EO4_A.pdb,86,13.6439,11.696,5.762,3,2460,16924,352,2399
2E54_A.pdb,236,37.4414,32.096,15.812,11,6038,48880,1631,5949
1TQG_A.pdb,67,10.62955,9.112,4.489,6,2196,17246,967,2011
1PK6_B.pdb,68,10.7882,9.248,4.556,4,2085,13126,544,1913
2F4M_B.pdb,41,6.50465,5.576,2.747,0,1003,7556,0,994
1TUK_A.pdb,40,6.346,5.44,2.68,10,940,6753,1386,898
1VOQ_J.pdb,31,4.91815,4.216,2.077,6,1631,5034,850,1433
2BEQ_D.pdb,25,3.96625,3.4,1.675,4,735,3758,475,681
1U8V_A.pdb,320,50.768,43.52,21.44,18,7557,64778,2494,7483
1QJL_A.pdb,7,1.11055,0.952,0.469,7,429,839,839,380
1W2W_A.pdb,132,20.9418,17.952,8.844,13,3228,25736,1934,3098
1RZW_A.pdb,63,9.99495,8.568,4.221,5,2664,16078,902,2229
1OKO_A.pdb,54,8.5671,7.344,3.618,3,1760,10539,495,1632
2CKI_A.pdb,114,18.0861,15.504,7.638,17,3836,22357,2336,3651
1YX7_A.pdb,43,6.82195,5.848,2.881,0,1746,10782,0,1573
1WOL_A.pdb,85,13.48525,11.56,5.695,0,1962,17161,0,1882
1OEF_A.pdb,27761,4404.28265,3775.496,1859.987,0,2545,26263247,0,2543
1R1G_A.pdb,11,1.74515,1.496,0.737,8,330,1405,1025,276
2FBA_A.pdb,297,47.11905,40.392,19.899,24,7474,63117,3521,7393
2BKM_A.pdb,89,14.11985,12.104,5.963,3,2040,17521,406,1946
2C1D_B.pdb,60,9.519,8.16,4.02,6,1989,11557,760,1901
2ETZ_A.pdb,57,9.04305,7.752,3.819,1,2275,17004,136,2172
1V5I_B.pdb,50,7.9325,6.8,3.35,4,1153,9274,530,1080
1PMI_A.pdb,257,40.77305,34.952,17.219,13,6844,52487,1872,6691
2EV9_B.pdb,163,25.85995,22.168,10.921,6,4043,33125,841,3980
1QNR_A.pdb,204,32.3646,27.744,13.668,20,5106,40337,2778,5035
1VOR_U.pdb,8,1.2692,1.088,0.536,3,1479,1379,384,856
2FZI_A.pdb,110,17.4515,14.96,7.37,8,3373,21933,1137,3171
2AA9_A.pdb,267,42.35955,36.312,17.889,18,6471,56572,2939,6429
1XTY_A.pdb,79,12.53335,10.744,5.293,6,1900,15628,831,1846
1YN9_B.pdb,25,3.96625,3.4,1.675,0,2724,5127,0,1618
2EGV_A.pdb,138,21.8937,18.768,9.246,2,3830,28813,294,3685
1UDC_A.pdb,206,32.6819,28.016,13.802,10,5170,42937,1429,5058
1QQF_A.pdb,187,29.66755,25.432,12.529,5,4364,39592,762,4319
2C1L_A.pdb,204,32.3646,27.744,13.668,28,5545,41283,3965,5372
2BWX_A.pdb,260,41.249,35.36,17.42,15,6908,53102,1930,6807
1OC7_A.pdb,195,30.93675,26.52,13.065,13,5529,40337,1783,5449
1XOF_B.pdb,10,1.5865,1.36,0.67,2,324,1493,194,308
1XWW_A.pdb,93,14.75445,12.648,6.231,8,2472,18862,1171,2396
1TKE_A.pdb,137,21.73505,18.632,9.179,7,3504,27361,937,3459
1TT8_A.pdb,95,15.07175,12.92,6.365,2,3559,25603,341,3525
1QZM_A.pdb,59,9.36035,8.024,3.953,4,1555,11909,604,1535
2BF9_A.pdb,20,3.173,2.72,1.34,1,726,4441,154,672
2CU5_A.pdb,67,10.62955,9.112,4.489,6,2050,12670,900,1966
1SJ1_A.pdb,32,5.0768,4.352,2.144,4,963,5580,560,956
1YOC_B.pdb,40,6.346,5.44,2.68,2,2230,7815,266,1516
2DQL_A.pdb,74,11.7401,10.064,4.958,1,1927,14051,125,1915
1VLS_A.pdb,128,20.3072,17.408,8.576,20,2246,23421,2800,2234
1QNX_A.pdb,15,2.37975,2.04,1.005,1,3301,3207,116,1183
1ZKE_D.pdb,25,3.96625,3.4,1.675,3,1352,4451,312,998
2BQZ_A.pdb,83,13.16795,11.288,5.561,10,2556,14744,1271,2459
2FPH_X.pdb,85,13.48525,11.56,5.695,2,2718,17101,307,2555
1WKR_A.pdb,182,28.8743,24.752,12.194,17,4879,37041,2400,4832
2HSJ_D.pdb,9,1.42785,1.224,0.603,0,3419,1820,0,824
1PMJ_X.pdb,100,15.865,13.6,6.7,5,2888,20257,682,2811
1X0L_A.pdb,213,33.79245,28.968,14.271,10,5095,43514,1458,5024
1VOR_X.pdb,13,2.06245,1.768,0.871,2,1308,2226,204,869
2CCH_B.pdb,174,27.6051,23.664,11.658,5,4210,35566,706,4113
1OIO_A.pdb,95,15.07175,12.92,6.365,6,2619,18738,836,2596
1RYP_L.pdb,133,21.10045,18.088,8.911,9,3236,26943,1328,3207
1VC4_A.pdb,152,24.1148,20.672,10.184,2,3941,31871,284,3837
1VOR_D.pdb,27,4.28355,3.672,1.809,11,4223,4479,1616,2470
1XGS_A.pdb,182,28.8743,24.752,12.194,1,4713,38552,153,4655
2IAV_A.pdb,162,25.7013,22.032,10.854,5,4809,33963,652,4663
2GKE_A.pdb,156,24.7494,21.216,10.452,7,4201,32726,1026,4090
1RF6_A.pdb,261,41.40765,35.496,17.487,8,6528,55499,1305,6472
2CKX_A.pdb,56,8.8844,7.616,3.752,4,1335,11100,540,1283
1UGP_B.pdb,118,18.7207,16.048,7.906,12,3556,21687,1659,3253
2ACY_A.pdb,59,9.36035,8.024,3.953,4,1560,11810,555,1512
2AHF_A.pdb,240,38.076,32.64,16.08,11,5889,51842,1726,5813
1VOQ_B.pdb,76,12.0574,10.336,5.092,4,3847,13075,502,3364
1VOR_T.pdb,26,4.1249,3.536,1.742,5,2154,4391,636,1438
1RG0_A.pdb,71,11.26415,9.656,4.757,13,1787,12799,1778,1693
2HXS_A.pdb,114,18.0861,15.504,7.638,4,2823,23082,576,2735
1XC1_A.pdb,190,30.1435,25.84,12.73,12,4798,38266,1718,4741
2CG7_A.pdb,45,7.13925,6.12,3.015,3,1351,7512,417,1315
1W0U_A.pdb,34,5.3941,4.624,2.278,2,926,6443,285,841
2A6S_B.pdb,55,8.72575,7.48,3.685,5,1433,10568,671,1406
2F6L_A.pdb,120,19.038,16.32,8.04,18,2429,22367,2521,2346
1RW1_A.pdb,65,10.31225,8.84,4.355,8,2336,14632,1447,2315
1Q2E_A.pdb,223,35.37895,30.328,14.941,40,6020,43957,5844,6004
2FJ9_A.pdb,58,9.2017,7.888,3.886,4,1382,11121,566,1337
2GUV_A.pdb,52,8.2498,7.072,3.484,7,907,8346,1008,904
1UTG_A.pdb,53,8.40845,7.208,3.551,7,1115,9354,874,1114
1OE3_A.pdb,159,25.22535,21.624,10.653,12,5095,31566,1789,4784
1QGY_A.pdb,168,26.6532,22.848,11.256,17,4638,33268,2245,4534
1W2F_A.pdb,157,24.90805,21.352,10.519,8,4302,32654,999,4231
1X1K_A.pdb,0,0.0,0.0,0.0,0,303,0,0,0
1TGX_A.pdb,22,3.4903,2.992,1.474,2,962,3844,261,904
1W7D_A.pdb,67,10.62955,9.112,4.489,5,2518,16244,877,2459
1ONR_A.pdb,222,35.2203,30.192,14.874,4,4959,46495,532,4863
1T4B_A.pdb,225,35.69625,30.6,15.075,19,5621,44327,2648,5580
1PQ7_A.pdb,115,18.24475,15.64,7.705,21,3947,29374,3716,3857
2C7P_A.pdb,184,29.1916,25.024,12.328,8,5187,38418,1126,5006
1PCN_A.pdb,33,5.23545,4.488,2.211,13,1371,5099,1610,1300
1TP9_A.pdb,94,14.9131,12.784,6.298,4,2474,18535,543,2445
2DSN_A.pdb,222,35.2203,30.192,14.874,18,5955,45248,2603,5889
1VOR_E.pdb,27,4.28355,3.672,1.809,7,3136,4188,840,2001
1V5D_A.pdb,240,38.076,32.64,16.08,9,6041,51775,1288,5929
1XSO_A.pdb,78,12.3747,10.608,5.226,20,2092,14516,3009,2067
2DKO_A.pdb,76,12.0574,10.336,5.092,10,2299,14824,1387,2029
2CIW_A.pdb,136,21.5764,18.496,9.112,15,4457,27533,2180,4224
1T06_A.pdb,161,25.54265,21.896,10.787,6,3705,32549,843,3600
1XG0_A.pdb,25,3.96625,3.4,1.675,12,1109,3517,1520,823
1OLL_A.pdb,93,14.75445,12.648,6.231,2,2962,18222,266,2874
2I0T_H.pdb,49,7.77385,6.664,3.283,13,1724,8682,2001,1708
1WL7_A.pdb,154,24.4321,20.944,10.318,6,4818,32102,808,4768
2I7S_A.pdb,65,10.31225,8.84,4.355,5,1928,12307,760,1903
2DPR_A.pdb,10,1.5865,1.36,0.67,5,260,1199,520,259
1T6U_A.pdb,88,13.9612,11.968,5.896,6,1841,17254,880,1751
2A9H_E.pdb,13,2.06245,1.768,0.871,4,726,2794,799,625
2ERF_A.pdb,119,18.87935,16.184,7.973,7,3236,24139,1033,3150
1UCD_A.pdb,113,17.92745,15.368,7.571,7,2929,23098,1004,2901
1ZK7_A.pdb,286,45.3739,38.896,19.162,29,6911,57091,4074,6814
1T1V_A.pdb,58,9.2017,7.888,3.886,10,1461,10665,1454,1425
2CYE_C.pdb,76,12.0574,10.336,5.092,6,2080,13946,731,2013
2GB0_B.pdb,222,35.2203,30.192,14.874,14,5974,46050,1980,5844
1V3E_A.pdb,213,33.79245,28.968,14.271,22,6716,44098,3234,6500
1WUI_S.pdb,142,22.5283,19.312,9.514,13,3970,27240,1846,3908
2HZ1_A.pdb,94,14.9131,12.784,6.298,3,1900,17484,429,1896
2C1D_A.pdb,151,23.95615,20.536,10.117,25,3962,29087,3560,3923
2GZK_A.pdb,97,15.38905,13.192,6.499,5,3599,22737,762,3367
1QQP_3.pdb,83,13.16795,11.288,5.561,9,3291,15810,1214,2627
2DSJ_A.pdb,279,44.26335,37.944,18.693,11,6473,57617,1634,6412
2G3H_A.pdb,116,18.4034,15.776,7.772,6,2405,22173,808,2399
2FCR_A.pdb,92,14.5958,12.512,6.164,7,2582,18139,1000,2556
2BFQ_A.pdb,132,20.9418,17.952,8.844,5,2957,26909,663,2931
1QCX_A.pdb,210,33.3165,28.56,14.07,21,5211,45090,3329,5129
1Z3Q_A.pdb,97,15.38905,13.192,6.499,16,2840,18849,2246,2779
2AD6_B.pdb,31,4.91815,4.216,2.077,9,1066,4652,1163,911
2DSX_A.pdb,24,3.8076,3.264,1.608,4,759,4058,535,755
2FE8_A.pdb,177,28.08105,24.072,11.859,10,4900,35215,1332,4804
2FJX_A.pdb,130,20.6245,17.68,8.71,6,4091,26296,814,3839
1OAI_A.pdb,39,6.18735,5.304,2.613,6,927,7020,894,899
1ZK4_A.pdb,162,25.7013,22.032,10.854,13,3725,32924,1776,3710
1SVB_A.pdb,192,30.4608,26.112,12.864,16,5994,36299,2233,5895
1X38_A.pdb,347,55.05155,47.192,23.249,18,9109,74246,2697,9034
2FTX_A.pdb,50,7.9325,6.8,3.35,8,1332,9035,1108,1289
1ZAV_U.pdb,26,4.1249,3.536,1.742,2,492,4055,232,486
2ASC_A.pdb,31,4.91815,4.216,2.077,11,989,5400,1529,930
1TXG_A.pdb,221,35.06165,30.056,14.807,7,5231,46010,1029,5183
1UZV_A.pdb,61,9.67765,8.296,4.087,8,1627,11612,1284,1564
2GPC_A.pdb,123,19.51395,16.728,8.241,11,3008,24059,1530,2953
1V70_A.pdb,56,8.8844,7.616,3.752,4,1630,10970,603,1528
1V6P_A.pdb,27,4.28355,3.672,1.809,12,916,4517,1675,895
1ZE3_C.pdb,95,15.07175,12.92,6.365,9,3234,18229,1261,3103
2B6E_D.pdb,88,13.9612,11.968,5.896,12,2215,16690,1651,2138
1YGH_A.pdb,95,15.07175,12.92,6.365,1,2720,18798,131,2566
1UHE_A.pdb,46,7.2979,6.256,3.082,10,1521,7597,1235,1415
1WCR_A.pdb,91,14.43715,12.376,6.097,2,2160,22862,367,2051
2EYZ_A.pdb,67,10.62955,9.112,4.489,9,6186,16905,1129,4945
2AO0_A.pdb,187,29.66755,25.432,12.529,13,5137,37762,1748,5040
1QX2_A.pdb,45,7.13925,6.12,3.015,1,1177,8552,150,1157
2HRC_B.pdb,235,37.28275,31.96,15.745,12,5778,48449,1707,5679
1YOD_A.pdb,24,3.8076,3.264,1.608,1,504,3971,131,499
2DYR_I.pdb,49,7.77385,6.664,3.283,3,1205,7869,433,1036
1Y6I_A.pdb,139,22.05235,18.904,9.313,13,3709,27359,1811,3539
1XQ8_A.pdb,93,14.75445,12.648,6.231,54,2671,16270,8920,2227
1WMZ_A.pdb,71,11.26415,9.656,4.757,6,2120,13761,752,2033
1OKT_A.pdb,132,20.9418,17.952,8.844,5,3467,26052,687,3338
1UOY_A.pdb,31,4.91815,4.216,2.077,15,853,5417,2124,852
1VOQ_P.pdb,18,2.8557,2.448,1.206,2,1419,2793,281,1174
1W8O_A.pdb,289,45.84985,39.304,19.363,19,8874,59220,2849,8616
1VOQ_L.pdb,17,2.69705,2.312,1.139,5,2023,2859,586,1270
1VOR_O.pdb,29,4.60085,3.944,1.943,5,1822,4890,691,1480
1V6S_A.pdb,239,37.91735,32.504,16.013,13,5959,48925,1743,5889
1VOQ_T.pdb,41,6.50465,5.576,2.747,6,1619,6997,832,1385
2FFY_A.pdb,214,33.9511,29.104,14.338,4,7241,58248,747,7145
1R9L_A.pdb,197,31.25405,26.792,13.199,20,4673,38510,2827,4620
2EIX_A.pdb,132,20.9418,17.952,8.844,10,3887,25892,1375,3707
1X46_A.pdb,106,16.8169,14.416,7.102,4,2298,20122,529,2274
1R02_A.pdb,21,3.33165,2.856,1.407,13,653,3750,2110,603
1VOR_J.pdb,12,1.9038,1.632,0.804,4,2122,1911,562,1127
2HYV_A.pdb,213,33.79245,28.968,14.271,7,4988,43542,977,4897
2F5T_X.pdb,151,23.95615,20.536,10.117,4,3753,31123,522,3719
2HVM_A.pdb,153,24.27345,20.808,10.251,16,4105,31597,2239,4046
1XXU_A.pdb,91,14.43715,12.376,6.097,6,2347,17613,839,2329
1YTB_A.pdb,110,17.4515,14.96,7.37,1,2907,21976,113,2802
1VGG_A.pdb,95,15.07175,12.92,6.365,5,2513,18407,625,2437
2H61_B.pdb,0,0.0,0.0,0.0,0,1452,0,0,0
2AH5_A.pdb,136,21.5764,18.496,9.112,8,3199,26554,1126,3186
1PSR_A.pdb,66,10.4709,8.976,4.422,13,1562,11753,1745,1504
2DQC_H.pdb,61,9.67765,8.296,4.087,4,1746,11741,517,1727
1V49_A.pdb,52,8.2498,7.072,3.484,1,2664,14051,185,2268
1ZV9_A.pdb,84,13.3266,11.424,5.628,8,2526,15787,1105,2482
1VOR_L.pdb,19,3.01435,2.584,1.273,6,2002,3034,697,1295
1YFQ_A.pdb,159,25.22535,21.624,10.653,7,5392,33212,886,5049
2CVZ_C.pdb,197,31.25405,26.792,13.199,15,4345,39063,2203,4328
2I3S_B.pdb,14,2.2211,1.904,0.938,1,608,2236,109,522
2CYG_A.pdb,181,28.71565,24.616,12.127,13,4669,36904,1802,4618
1QOW_A.pdb,1,0.15865,0.136,0.067,1,181,94,94,94
2H50_A.pdb,43,6.82195,5.848,2.881,5,1511,7429,604,1341
2C4F_U.pdb,50,7.9325,6.8,3.35,2,1852,9233,219,1680
1QQN_A.pdb,247,39.18655,33.592,16.549,18,5765,49534,2731,5718
1Q59_A.pdb,108,17.1342,14.688,7.236,11,3496,27139,1752,3030
1X54_A.pdb,264,41.8836,35.904,17.688,8,7072,53827,1140,6918
2G2U_B.pdb,90,14.2785,12.24,6.03,9,2403,17146,1059,2371
2CBP_A.pdb,47,7.45655,6.392,3.149,8,1867,11026,1325,1857
1PK6_A.pdb,67,10.62955,9.112,4.489,2,2065,13118,278,1898
1RYP_E.pdb,151,23.95615,20.536,10.117,16,3692,30179,2277,3573
1Y7T_A.pdb,1,0.15865,0.136,0.067,0,5012,218,0,218
1YRK_A.pdb,11,1.74515,1.496,0.737,4,2005,1854,430,562
2D7C_C.pdb,27,4.28355,3.672,1.809,3,668,4357,358,638
2AG4_A.pdb,84,13.3266,11.424,5.628,8,2491,14849,1038,2396
1U55_A.pdb,122,19.3553,16.592,8.174,3,3126,24295,387,3014
1WD3_A.pdb,251,39.82115,34.136,16.817,28,6823,51834,4439,6790
2EYY_A.pdb,59,9.36035,8.024,3.953,3,4163,15676,481,3114
1Y9W_A.pdb,89,14.11985,12.104,5.963,6,2279,16008,776,2126
1ZPE_A.pdb,185,29.35025,25.16,12.395,12,4781,39394,1741,4571
1XMK_A.pdb,51,8.09115,6.936,3.417,4,1262,9439,531,1223
1ZZM_A.pdb,168,26.6532,22.848,11.256,5,4070,34712,760,3992
1ZHR_A.pdb,164,26.0186,22.304,10.988,33,3713,31035,4110,3566
1R8N_A.pdb,78,12.3747,10.608,5.226,6,2805,15946,665,2572
2EBE_A.pdb,57,9.04305,7.752,3.819,3,1677,10080,394,1624
1XWV_A.pdb,63,9.99495,8.568,4.221,4,1964,11542,566,1913
1VGJ_A.pdb,105,16.65825,14.28,7.035,2,2993,20195,208,2879
1PLC_A.pdb,51,8.09115,6.936,3.417,8,1874,12178,1361,1867
1UFO_A.pdb,138,21.8937,18.768,9.246,7,3656,28658,1029,3605
2EB6_A.pdb,167,26.49455,22.712,11.189,8,4167,33871,1114,4135
2H8Z_A.pdb,222,35.2203,30.192,14.874,14,5457,45677,1984,5436
1U7P_A.pdb,96,15.2304,13.056,6.432,7,2608,19154,916,2568
1VOQ_S.pdb,20,3.173,2.72,1.34,1,1317,3256,100,1069
1YUI_A.pdb,23,3.64895,3.128,1.541,5,1196,5082,801,998
1SBX_A.pdb,56,8.8844,7.616,3.752,4,1573,10599,509,1448
1VOR_1.pdb,5,0.79325,0.68,0.335,2,1196,685,231,481
1RL0_A.pdb,137,21.73505,18.632,9.179,6,4060,27219,847,3951
1THG_A.pdb,312,49.4988,42.432,20.904,18,8255,64195,2499,8154
2CZE_A.pdb,140,22.211,19.04,9.38,4,3271,29122,568,3258
1PXZ_A.pdb,198,31.4127,26.928,13.266,27,5147,42142,4578,5013
1XO7_A.pdb,86,13.6439,11.696,5.762,3,2533,17666,390,2412
1XX1_A.pdb,178,28.2397,24.208,11.926,7,4453,38467,954,4314
1RYP_F.pdb,146,23.1629,19.856,9.782,11,3588,30010,1704,3455
1OO9_B.pdb,64,10.1536,8.704,4.288,7,2527,15429,1247,2363
1PBY_B.pdb,179,28.39835,24.344,11.993,4,5189,36697,558,5140
1VOR_5.pdb,11,1.74515,1.496,0.737,5,1043,1544,510,793
2DT4_A.pdb,87,13.80255,11.832,5.829,1,2305,16623,138,2086
2I6V_A.pdb,53,8.40845,7.208,3.551,7,1368,9291,874,1363
1SZN_A.pdb,218,34.5857,29.648,14.606,11,6252,44180,1460,6074
1RDS_A.pdb,51,8.09115,6.936,3.417,8,1479,9951,1191,1397
2HY5_A.pdb,81,12.85065,11.016,5.427,9,2017,15878,1217,1995
2GAX_A.pdb,71,11.26415,9.656,4.757,10,2045,12723,1219,2015
2ERL_A.pdb,27,4.28355,3.672,1.809,6,721,5559,985,717
2I6C_A.pdb,88,13.9612,11.968,5.896,2,2381,15523,270,2334
1YCC_A.pdb,8,1.2692,1.088,0.536,0,1694,1745,0,832
1UQ5_A.pdb,158,25.0667,21.488,10.586,13,4112,32755,1892,3977
1UGX_A.pdb,71,11.26415,9.656,4.757,3,2042,13655,431,1998
2GSJ_A.pdb,157,24.90805,21.352,10.519,12,4082,34329,1788,4029
2BKX_A.pdb,143,22.68695,19.448,9.581,7,3767,29150,1011,3747
1OCY_A.pdb,57,9.04305,7.752,3.819,27,2988,8906,3420,2176
2CKS_B.pdb,195,30.93675,26.52,13.065,12,4670,40983,1803,4647
1S05_A.pdb,75,11.89875,10.2,5.025,13,2477,17086,2376,2263
1W2T_B.pdb,228,36.1722,31.008,15.276,9,6919,47747,1336,6661
2AS0_A.pdb,227,36.01355,30.872,15.209,15,6120,44959,2099,6016
2FRE_A.pdb,104,16.4996,14.144,6.968,12,3018,18838,1544,2921
2BT9_A.pdb,44,6.9806,5.984,2.948,10,1323,8225,1479,1219
1XM8_A.pdb,160,25.384,21.76,10.72,9,3924,32074,1284,3905
1QR0_A.pdb,120,19.038,16.32,8.04,10,3677,23544,1225,3517
1QTX_B.pdb,15,2.37975,2.04,1.005,10,334,2177,1396,319
1YN8_A.pdb,30,4.7595,4.08,2.01,0,907,5448,0,889
1VOR_S.pdb,12,1.9038,1.632,0.804,2,1589,1845,222,931
2H5C_A.pdb,461,73.13765,62.696,30.887,90,3557,103164,12537,3543
1U4B_A.pdb,366,58.0659,49.776,24.522,13,9339,74944,1851,9186
2E1H_B.pdb,136,21.5764,18.496,9.112,4,3755,27985,539,3604
