filename,HBcount,HBless1SD,HBless1.1SD,HBless1.5SD,dehydronCount,totalAtomsInPDB,totalAtomsInHBDD,totalUniqueAtomsInDDD,totalUniqueAtomsInHBDD
1RCQ_A.pdb,194,30.7781,26.384,12.998,2,5468,45976,281,5365
1RU4_A.pdb,225,35.69625,30.6,15.075,13,5829,57160,2292,5764
2CI1_A.pdb,148,23.4802,20.128,9.916,1,4243,34307,112,4202
2HU9_A.pdb,67,10.62955,9.112,4.489,1,2073,14945,151,2059
2EG4_A.pdb,131,20.78315,17.816,8.777,3,3599,31267,467,3484
1WBH_B.pdb,96,15.2304,13.056,6.432,1,3206,22012,127,3002
1Z6M_A.pdb,80,12.692,10.88,5.36,2,2686,17312,266,2561
2HOX_B.pdb,233,36.96545,31.688,15.611,12,6787,54365,1834,6627
1TCG_A.pdb,6,0.9519,0.816,0.402,3,414,1167,548,340
1VOQ_O.pdb,45,7.13925,6.12,3.015,6,1500,8374,892,1435
1TZW_A.pdb,102,16.1823,13.872,6.834,0,2419,24182,0,2382
2H6T_A.pdb,185,29.35025,25.16,12.395,8,5034,43584,959,4988
1QGD_A.pdb,412,65.3638,56.032,27.604,2,10000,98071,334,9948
2FX5_A.pdb,147,23.32155,19.992,9.849,10,3787,35952,1667,3720
1WHI_A.pdb,59,9.36035,8.024,3.953,2,1937,13430,251,1888
2CWY_A.pdb,75,11.89875,10.2,5.025,3,1543,16964,472,1528
1ZMA_A.pdb,58,9.2017,7.888,3.886,1,1795,12475,149,1736
1ULO_A.pdb,54,8.5671,7.344,3.618,3,2678,14625,518,2581
1PCF_A.pdb,44,6.9806,5.984,2.948,3,1096,8216,422,1096
1YQE_A.pdb,151,23.95615,20.536,10.117,2,4464,37350,270,4195
2I61_A.pdb,1,0.15865,0.136,0.067,0,911,245,0,245
2HS1_A.pdb,47,7.45655,6.392,3.149,3,1569,10459,391,1383
1Z15_A.pdb,217,34.42705,29.512,14.539,9,5159,50348,1485,5147
1VOQ_a.pdb,60,9.519,8.16,4.02,0,1457,12951,0,1405
1SU2_A.pdb,81,12.85065,11.016,5.427,2,2458,18634,292,2271
1QGI_A.pdb,163,25.85995,22.168,10.921,7,4016,38125,1033,3992
2HIY_D.pdb,69,10.94685,9.384,4.623,1,2951,15371,120,2611
1OAL_A.pdb,73,11.58145,9.928,4.891,14,2182,15982,2272,2131
1T4Y_A.pdb,58,9.2017,7.888,3.886,3,2226,17176,400,2156
1T6F_A.pdb,32,5.0768,4.352,2.144,1,627,5771,116,627
1W2W_B.pdb,90,14.2785,12.24,6.03,9,2956,18307,1219,2864
1OGQ_A.pdb,160,25.384,21.76,10.72,8,4801,37094,1339,4761
1WIT_A.pdb,50,7.9325,6.8,3.35,1,1891,14318,198,1867
1OGD_A.pdb,74,11.7401,10.064,4.958,1,2029,16589,142,1925
2FRG_P.pdb,57,9.04305,7.752,3.819,2,1614,12164,292,1558
1OOH_A.pdb,37,5.87005,5.032,2.479,0,1982,8064,0,1607
1YSL_B.pdb,233,36.96545,31.688,15.611,5,5878,56136,699,5832
1UNK_A.pdb,53,8.40845,7.208,3.551,5,1421,11511,686,1365
2GAS_A.pdb,190,30.1435,25.84,12.73,0,4842,44877,0,4758
1X3X_A.pdb,56,8.8844,7.616,3.752,2,1296,11500,265,1291
1WY3_A.pdb,20,3.173,2.72,1.34,2,732,4759,348,731
1PBY_C.pdb,24,3.8076,3.264,1.608,3,1140,4371,346,1004
2DRI_A.pdb,185,29.35025,25.16,12.395,5,4226,45193,886,4190
1SEI_A.pdb,80,12.692,10.88,5.36,6,2121,17810,913,2112
1OK0_A.pdb,33,5.23545,4.488,2.211,1,1074,6909,136,1045
1XS1_A.pdb,97,15.38905,13.192,6.499,5,2987,20614,665,2933
1VOR_H.pdb,26,4.1249,3.536,1.742,1,2674,4874,142,1740
1R7A_A.pdb,293,46.48445,39.848,19.631,15,7760,69318,2481,7737
1RHC_A.pdb,199,31.57135,27.064,13.333,2,5145,47650,289,5082
1QU1_F.pdb,99,15.70635,13.464,6.633,3,2485,20275,437,2201
2GXS_B.pdb,128,20.3072,17.408,8.576,4,3215,30252,577,3150
1UAS_A.pdb,207,32.84055,28.152,13.869,5,5446,49877,849,5415
1QJ8_A.pdb,108,17.1342,14.688,7.236,3,2226,22969,406,2206
1VOR_K.pdb,22,3.4903,2.992,1.474,1,2269,4118,153,1536
1YS1_X.pdb,203,32.20595,27.608,13.601,15,4611,46651,2180,4607
2I5N_M.pdb,213,33.79245,28.968,14.271,3,4997,44501,339,4725
2FDN_A.pdb,19,3.01435,2.584,1.273,2,896,4031,364,896
1W6N_A.pdb,81,12.85065,11.016,5.427,5,2006,17722,760,1998
2B1L_B.pdb,82,13.0093,11.152,5.494,2,2043,18015,263,1984
1YUB_A.pdb,135,21.41775,18.36,9.045,1,5481,41054,171,5014
1PXV_A.pdb,103,16.34095,14.008,6.901,2,2843,23540,246,2746
1RYP_J.pdb,107,16.97555,14.552,7.169,0,3153,25887,0,2942
2EH6_A.pdb,231,36.64815,31.416,15.477,1,5951,55320,121,5801
1ZMP_A.pdb,14,2.2211,1.904,0.938,2,487,2431,269,459
1VOR_2.pdb,5,0.79325,0.68,0.335,4,916,720,537,465
1VOQ_H.pdb,38,6.0287,5.168,2.546,3,2291,7859,385,1875
1Y7R_A.pdb,63,9.99495,8.568,4.221,4,1970,12580,530,1861
1VOR_N.pdb,21,3.33165,2.856,1.407,1,2000,4184,90,1496
2G6O_A.pdb,222,35.2203,30.192,14.874,11,6510,49858,1519,6433
1V05_A.pdb,6,0.9519,0.816,0.402,0,1454,1242,0,398
2DFX_I.pdb,65,10.31225,8.84,4.355,1,1663,14323,144,1650
1VEM_A.pdb,301,47.75365,40.936,20.167,8,8095,71156,1242,8021
2D46_A.pdb,29,4.60085,3.944,1.943,3,1208,7483,531,1170
1X8P_A.pdb,98,15.5477,13.328,6.566,6,2812,21941,819,2737
2GG2_A.pdb,150,23.7975,20.4,10.05,1,4094,36283,152,4046
1TA3_A.pdb,157,24.90805,21.352,10.519,7,4172,37746,1090,4088
2E5Y_A.pdb,86,13.6439,11.696,5.762,2,2092,19348,296,2080
2CU3_B.pdb,32,5.0768,4.352,2.144,0,950,6455,0,896
1ZMI_A.pdb,12,1.9038,1.632,0.804,1,445,2066,137,437
1VOR_R.pdb,52,8.2498,7.072,3.484,4,1996,9263,576,1885
2H1C_A.pdb,97,15.38905,13.192,6.499,2,2190,21260,282,2176
2BBK_H.pdb,176,27.9224,23.936,11.792,8,5449,41189,1110,5249
1SA3_A.pdb,159,25.22535,21.624,10.653,6,4230,36729,934,4139
1PNJ_A.pdb,30,4.7595,4.08,2.01,2,1725,7631,280,1519
2ECU_A.pdb,82,13.0093,11.152,5.494,2,2286,17722,305,2198
2CAR_A.pdb,81,12.85065,11.016,5.427,0,3029,18602,0,2785
1VOQ_I.pdb,52,8.2498,7.072,3.484,2,2053,10353,322,1821
1RYP_B.pdb,153,24.27345,20.808,10.251,12,3841,35527,1770,3707
2EO4_A.pdb,86,13.6439,11.696,5.762,2,2460,19403,237,2424
2E54_A.pdb,236,37.4414,32.096,15.812,5,6038,56768,796,5977
1TQG_A.pdb,67,10.62955,9.112,4.489,4,2196,19893,670,2058
1PK6_B.pdb,68,10.7882,9.248,4.556,3,2085,15081,456,1937
2F4M_B.pdb,41,6.50465,5.576,2.747,0,1003,8521,0,996
1TUK_A.pdb,40,6.346,5.44,2.68,7,940,7681,1051,905
1VOQ_J.pdb,31,4.91815,4.216,2.077,1,1631,5664,99,1475
2BEQ_D.pdb,25,3.96625,3.4,1.675,2,735,4112,228,689
1U8V_A.pdb,320,50.768,43.52,21.44,6,7557,75123,913,7519
1QJL_A.pdb,7,1.11055,0.952,0.469,7,429,955,955,400
1W2W_A.pdb,132,20.9418,17.952,8.844,5,3228,29641,715,3124
1RZW_A.pdb,63,9.99495,8.568,4.221,0,2664,18527,0,2272
1OKO_A.pdb,54,8.5671,7.344,3.618,0,1760,12242,0,1676
2CKI_A.pdb,114,18.0861,15.504,7.638,7,3836,25803,1017,3714
1YX7_A.pdb,43,6.82195,5.848,2.881,0,1746,12209,0,1611
1WOL_A.pdb,85,13.48525,11.56,5.695,0,1962,19920,0,1900
1OEF_A.pdb,28568,4532.3132,3885.248,1914.056,0,2545,29927412,0,2545
1R1G_A.pdb,11,1.74515,1.496,0.737,5,330,1542,710,279
2FBA_A.pdb,297,47.11905,40.392,19.899,15,7474,73614,2411,7427
2BKM_A.pdb,89,14.11985,12.104,5.963,1,2040,20126,148,1960
2C1D_B.pdb,60,9.519,8.16,4.02,5,1989,13304,666,1929
2ETZ_A.pdb,57,9.04305,7.752,3.819,1,2275,19568,139,2201
1V5I_B.pdb,50,7.9325,6.8,3.35,0,1153,10548,0,1084
1PMI_A.pdb,257,40.77305,34.952,17.219,3,6844,60877,440,6736
2EV9_B.pdb,163,25.85995,22.168,10.921,2,4043,38419,282,4002
1QNR_A.pdb,204,32.3646,27.744,13.668,10,5106,47168,1433,5069
1VOR_U.pdb,8,1.2692,1.088,0.536,3,1479,1582,434,937
2FZI_A.pdb,110,17.4515,14.96,7.37,5,3373,25369,801,3212
2AA9_A.pdb,267,42.35955,36.312,17.889,5,6471,65995,846,6448
1XTY_A.pdb,79,12.53335,10.744,5.293,0,1900,17945,0,1858
1YN9_B.pdb,25,3.96625,3.4,1.675,0,2724,5979,0,1730
2EGV_A.pdb,138,21.8937,18.768,9.246,0,3830,33298,0,3722
1UDC_A.pdb,206,32.6819,28.016,13.802,2,5170,49927,294,5100
1QQF_A.pdb,187,29.66755,25.432,12.529,1,4364,46025,189,4341
2C1L_A.pdb,204,32.3646,27.744,13.668,16,5545,47682,2332,5408
2BWX_A.pdb,260,41.249,35.36,17.42,9,6908,61648,1211,6856
1OC7_A.pdb,195,30.93675,26.52,13.065,6,5529,46854,862,5475
1XOF_B.pdb,10,1.5865,1.36,0.67,2,324,1664,214,313
1XWW_A.pdb,93,14.75445,12.648,6.231,2,2472,21823,301,2410
1TKE_A.pdb,137,21.73505,18.632,9.179,4,3504,31557,562,3481
1TT8_A.pdb,95,15.07175,12.92,6.365,2,3559,29556,388,3541
1QZM_A.pdb,59,9.36035,8.024,3.953,1,1555,13624,145,1548
2BF9_A.pdb,20,3.173,2.72,1.34,1,726,5016,166,693
2CU5_A.pdb,67,10.62955,9.112,4.489,3,2050,14473,435,1997
1SJ1_A.pdb,32,5.0768,4.352,2.144,2,963,6330,293,961
1YOC_B.pdb,40,6.346,5.44,2.68,0,2230,9013,0,1576
2DQL_A.pdb,74,11.7401,10.064,4.958,1,1927,15997,145,1924
1VLS_A.pdb,128,20.3072,17.408,8.576,7,2246,26842,1012,2239
1QNX_A.pdb,15,2.37975,2.04,1.005,1,3301,3716,140,1277
1ZKE_D.pdb,25,3.96625,3.4,1.675,2,1352,5012,172,1016
2BQZ_A.pdb,83,13.16795,11.288,5.561,4,2556,16769,530,2488
2FPH_X.pdb,85,13.48525,11.56,5.695,0,2718,19708,0,2593
1WKR_A.pdb,182,28.8743,24.752,12.194,11,4879,42880,1777,4854
2HSJ_D.pdb,9,1.42785,1.224,0.603,0,3419,2148,0,931
1PMJ_X.pdb,100,15.865,13.6,6.7,2,2888,23363,313,2827
1X0L_A.pdb,213,33.79245,28.968,14.271,0,5095,50439,0,5044
1VOR_X.pdb,13,2.06245,1.768,0.871,2,1308,2552,240,920
2CCH_B.pdb,174,27.6051,23.664,11.658,2,4210,41381,296,4134
1OIO_A.pdb,95,15.07175,12.92,6.365,1,2619,21682,156,2609
1RYP_L.pdb,133,21.10045,18.088,8.911,5,3236,31060,712,3214
1VC4_A.pdb,152,24.1148,20.672,10.184,0,3941,37254,0,3862
1VOR_D.pdb,27,4.28355,3.672,1.809,5,4223,5086,822,2666
1XGS_A.pdb,182,28.8743,24.752,12.194,0,4713,44648,0,4675
2IAV_A.pdb,162,25.7013,22.032,10.854,2,4809,39431,242,4693
2GKE_A.pdb,156,24.7494,21.216,10.452,2,4201,38079,307,4122
1RF6_A.pdb,261,41.40765,35.496,17.487,2,6528,64745,359,6495
2CKX_A.pdb,56,8.8844,7.616,3.752,3,1335,12659,426,1293
1UGP_B.pdb,118,18.7207,16.048,7.906,4,3556,24712,606,3290
2ACY_A.pdb,59,9.36035,8.024,3.953,1,1560,13502,156,1529
2AHF_A.pdb,240,38.076,32.64,16.08,5,5889,60577,745,5844
1VOQ_B.pdb,76,12.0574,10.336,5.092,1,3847,15085,131,3486
1VOR_T.pdb,26,4.1249,3.536,1.742,5,2154,5080,733,1515
1RG0_A.pdb,71,11.26415,9.656,4.757,4,1787,14667,566,1703
2HXS_A.pdb,114,18.0861,15.504,7.638,1,2823,26746,125,2752
1XC1_A.pdb,190,30.1435,25.84,12.73,4,4798,44376,600,4761
2CG7_A.pdb,45,7.13925,6.12,3.015,1,1351,8504,153,1331
1W0U_A.pdb,34,5.3941,4.624,2.278,0,926,7389,0,851
2A6S_B.pdb,55,8.72575,7.48,3.685,2,1433,11999,297,1423
2F6L_A.pdb,120,19.038,16.32,8.04,11,2429,25830,1636,2361
1RW1_A.pdb,65,10.31225,8.84,4.355,2,2336,16801,359,2334
1Q2E_A.pdb,223,35.37895,30.328,14.941,28,6020,50920,4465,6014
2FJ9_A.pdb,58,9.2017,7.888,3.886,1,1382,12646,178,1349
2GUV_A.pdb,52,8.2498,7.072,3.484,2,907,9222,286,905
1UTG_A.pdb,53,8.40845,7.208,3.551,4,1115,10579,534,1115
1OE3_A.pdb,159,25.22535,21.624,10.653,7,5095,36560,988,4849
1QGY_A.pdb,168,26.6532,22.848,11.256,10,4638,38497,1355,4570
1W2F_A.pdb,157,24.90805,21.352,10.519,6,4302,37581,850,4263
1X1K_A.pdb,0,0.0,0.0,0.0,0,303,0,0,0
1TGX_A.pdb,22,3.4903,2.992,1.474,1,962,4338,129,927
1W7D_A.pdb,67,10.62955,9.112,4.489,2,2518,18672,376,2478
1ONR_A.pdb,222,35.2203,30.192,14.874,1,4959,54168,117,4893
1T4B_A.pdb,225,35.69625,30.6,15.075,4,5621,51489,547,5607
1PQ7_A.pdb,115,18.24475,15.64,7.705,14,3947,34221,2740,3893
2C7P_A.pdb,184,29.1916,25.024,12.328,3,5187,44725,428,5061
1PCN_A.pdb,33,5.23545,4.488,2.211,10,1371,5833,1316,1325
1TP9_A.pdb,94,14.9131,12.784,6.298,3,2474,21325,406,2461
2DSN_A.pdb,222,35.2203,30.192,14.874,7,5955,52838,1057,5926
1VOR_E.pdb,27,4.28355,3.672,1.809,4,3136,4813,524,2153
1V5D_A.pdb,240,38.076,32.64,16.08,5,6041,60559,828,5969
1XSO_A.pdb,78,12.3747,10.608,5.226,13,2092,16635,2077,2077
2DKO_A.pdb,76,12.0574,10.336,5.092,7,2299,17038,989,2048
2CIW_A.pdb,136,21.5764,18.496,9.112,4,4457,32053,601,4284
1T06_A.pdb,161,25.54265,21.896,10.787,2,3705,37685,313,3627
1XG0_A.pdb,25,3.96625,3.4,1.675,11,1109,3875,1521,850
1OLL_A.pdb,93,14.75445,12.648,6.231,1,2962,20963,122,2900
2I0T_H.pdb,49,7.77385,6.664,3.283,8,1724,9971,1402,1719
1WL7_A.pdb,154,24.4321,20.944,10.318,2,4818,37158,336,4791
2I7S_A.pdb,65,10.31225,8.84,4.355,2,1928,14200,291,1912
2DPR_A.pdb,10,1.5865,1.36,0.67,4,260,1304,429,260
1T6U_A.pdb,88,13.9612,11.968,5.896,1,1841,19870,169,1762
2A9H_E.pdb,13,2.06245,1.768,0.871,0,726,3177,0,646
2ERF_A.pdb,119,18.87935,16.184,7.973,1,3236,28033,178,3180
1UCD_A.pdb,113,17.92745,15.368,7.571,6,2929,26598,929,2916
1ZK7_A.pdb,286,45.3739,38.896,19.162,15,6911,65971,2365,6850
1T1V_A.pdb,58,9.2017,7.888,3.886,3,1461,12267,480,1435
2CYE_C.pdb,76,12.0574,10.336,5.092,3,2080,15918,387,2031
2GB0_B.pdb,222,35.2203,30.192,14.874,3,5974,53548,473,5882
1V3E_A.pdb,213,33.79245,28.968,14.271,12,6716,51019,1896,6570
1WUI_S.pdb,142,22.5283,19.312,9.514,4,3970,31261,576,3927
2HZ1_A.pdb,94,14.9131,12.784,6.298,1,1900,20109,142,1899
2C1D_A.pdb,151,23.95615,20.536,10.117,10,3962,33669,1454,3940
2GZK_A.pdb,97,15.38905,13.192,6.499,3,3599,25706,506,3432
1QQP_3.pdb,83,13.16795,11.288,5.561,3,3291,18130,392,2669
2DSJ_A.pdb,279,44.26335,37.944,18.693,4,6473,66899,656,6434
2G3H_A.pdb,116,18.4034,15.776,7.772,3,2405,25371,426,2402
2FCR_A.pdb,92,14.5958,12.512,6.164,2,2582,21098,343,2565
2BFQ_A.pdb,132,20.9418,17.952,8.844,2,2957,31237,294,2947
1QCX_A.pdb,210,33.3165,28.56,14.07,11,5211,52275,1757,5159
1Z3Q_A.pdb,97,15.38905,13.192,6.499,10,2840,21782,1497,2812
2AD6_B.pdb,31,4.91815,4.216,2.077,4,1066,5189,490,944
2DSX_A.pdb,24,3.8076,3.264,1.608,1,759,4621,108,758
2FE8_A.pdb,177,28.08105,24.072,11.859,5,4900,40682,680,4838
2FJX_A.pdb,130,20.6245,17.68,8.71,1,4091,30429,110,3890
1OAI_A.pdb,39,6.18735,5.304,2.613,0,927,7897,0,902
1ZK4_A.pdb,162,25.7013,22.032,10.854,9,3725,38088,1335,3722
1SVB_A.pdb,192,30.4608,26.112,12.864,5,5994,41667,707,5946
1X38_A.pdb,347,55.05155,47.192,23.249,5,9109,86921,670,9072
2FTX_A.pdb,50,7.9325,6.8,3.35,0,1332,10233,0,1305
1ZAV_U.pdb,26,4.1249,3.536,1.742,1,492,4466,114,488
2ASC_A.pdb,31,4.91815,4.216,2.077,4,989,6210,502,945
1TXG_A.pdb,221,35.06165,30.056,14.807,1,5231,53524,124,5209
1UZV_A.pdb,61,9.67765,8.296,4.087,4,1627,13209,654,1580
2GPC_A.pdb,123,19.51395,16.728,8.241,5,3008,27889,736,2968
1V70_A.pdb,56,8.8844,7.616,3.752,1,1630,12589,156,1550
1V6P_A.pdb,27,4.28355,3.672,1.809,9,916,5119,1278,909
1ZE3_C.pdb,95,15.07175,12.92,6.365,6,3234,20919,905,3142
2B6E_D.pdb,88,13.9612,11.968,5.896,8,2215,19053,1151,2158
1YGH_A.pdb,95,15.07175,12.92,6.365,0,2720,21846,0,2599
1UHE_A.pdb,46,7.2979,6.256,3.082,7,1521,8502,894,1441
1WCR_A.pdb,91,14.43715,12.376,6.097,0,2160,26123,0,2065
2EYZ_A.pdb,67,10.62955,9.112,4.489,9,6186,19537,1260,5138
2AO0_A.pdb,187,29.66755,25.432,12.529,6,5137,44033,838,5074
1QX2_A.pdb,45,7.13925,6.12,3.015,0,1177,9909,0,1164
2HRC_B.pdb,235,37.28275,31.96,15.745,3,5778,56076,493,5714
1YOD_A.pdb,24,3.8076,3.264,1.608,1,504,4379,138,503
2DYR_I.pdb,49,7.77385,6.664,3.283,0,1205,8751,0,1053
1Y6I_A.pdb,139,22.05235,18.904,9.313,3,3709,31582,450,3577
1XQ8_A.pdb,93,14.75445,12.648,6.231,29,2671,18005,4926,2266
1WMZ_A.pdb,71,11.26415,9.656,4.757,6,2120,15848,830,2058
1OKT_A.pdb,132,20.9418,17.952,8.844,1,3467,29946,136,3374
1UOY_A.pdb,31,4.91815,4.216,2.077,14,853,6155,2208,853
1VOQ_P.pdb,18,2.8557,2.448,1.206,1,1419,3194,134,1225
1W8O_A.pdb,289,45.84985,39.304,19.363,11,8874,68555,1775,8703
1VOQ_L.pdb,17,2.69705,2.312,1.139,2,2023,3315,216,1360
1VOR_O.pdb,29,4.60085,3.944,1.943,3,1822,5581,415,1538
1V6S_A.pdb,239,37.91735,32.504,16.013,8,5959,56725,1221,5917
1VOQ_T.pdb,41,6.50465,5.576,2.747,2,1619,7903,282,1421
2FFY_A.pdb,214,33.9511,29.104,14.338,1,7241,67967,170,7180
1R9L_A.pdb,197,31.25405,26.792,13.199,5,4673,44498,684,4648
2EIX_A.pdb,132,20.9418,17.952,8.844,1,3887,29959,158,3758
1X46_A.pdb,106,16.8169,14.416,7.102,1,2298,23073,124,2285
1R02_A.pdb,21,3.33165,2.856,1.407,10,653,4164,1763,615
1VOR_J.pdb,12,1.9038,1.632,0.804,2,2122,2202,303,1234
2HYV_A.pdb,213,33.79245,28.968,14.271,2,4988,50526,327,4922
2F5T_X.pdb,151,23.95615,20.536,10.117,1,3753,36014,96,3738
2HVM_A.pdb,153,24.27345,20.808,10.251,10,4105,36693,1526,4062
1XXU_A.pdb,91,14.43715,12.376,6.097,3,2347,20317,421,2339
1YTB_A.pdb,110,17.4515,14.96,7.37,0,2907,25230,0,2835
1VGG_A.pdb,95,15.07175,12.92,6.365,3,2513,21135,398,2454
2H61_B.pdb,0,0.0,0.0,0.0,0,1452,0,0,0
2AH5_A.pdb,136,21.5764,18.496,9.112,4,3199,30826,623,3193
1PSR_A.pdb,66,10.4709,8.976,4.422,9,1562,13372,1326,1512
2DQC_H.pdb,61,9.67765,8.296,4.087,3,1746,13459,439,1735
1V49_A.pdb,52,8.2498,7.072,3.484,0,2664,16203,0,2349
1ZV9_A.pdb,84,13.3266,11.424,5.628,3,2526,18120,399,2504
1VOR_L.pdb,19,3.01435,2.584,1.273,6,2002,3448,762,1371
1YFQ_A.pdb,159,25.22535,21.624,10.653,2,5392,38492,247,5132
2CVZ_C.pdb,197,31.25405,26.792,13.199,8,4345,45049,1255,4339
2I3S_B.pdb,14,2.2211,1.904,0.938,0,608,2489,0,530
2CYG_A.pdb,181,28.71565,24.616,12.127,6,4669,43015,886,4641
1QOW_A.pdb,1,0.15865,0.136,0.067,1,181,107,107,107
2H50_A.pdb,43,6.82195,5.848,2.881,3,1511,8330,362,1362
2C4F_U.pdb,50,7.9325,6.8,3.35,2,1852,10542,236,1698
1QQN_A.pdb,247,39.18655,33.592,16.549,3,5765,57494,471,5735
1Q59_A.pdb,108,17.1342,14.688,7.236,9,3496,31422,1547,3064
1X54_A.pdb,264,41.8836,35.904,17.688,3,7072,62578,422,6967
2G2U_B.pdb,90,14.2785,12.24,6.03,7,2403,19676,843,2390
2CBP_A.pdb,47,7.45655,6.392,3.149,4,1867,12673,720,1861
1PK6_A.pdb,67,10.62955,9.112,4.489,2,2065,14983,308,1935
1RYP_E.pdb,151,23.95615,20.536,10.117,5,3692,34944,693,3606
1Y7T_A.pdb,1,0.15865,0.136,0.067,0,5012,254,0,254
1YRK_A.pdb,11,1.74515,1.496,0.737,4,2005,2086,464,601
2D7C_C.pdb,27,4.28355,3.672,1.809,1,668,4841,123,648
2AG4_A.pdb,84,13.3266,11.424,5.628,3,2491,16770,396,2422
1U55_A.pdb,122,19.3553,16.592,8.174,0,3126,27834,0,3042
1WD3_A.pdb,251,39.82115,34.136,16.817,12,6823,60366,2032,6811
2EYY_A.pdb,59,9.36035,8.024,3.953,1,4163,18182,144,3248
1Y9W_A.pdb,89,14.11985,12.104,5.963,0,2279,18216,0,2135
1ZPE_A.pdb,185,29.35025,25.16,12.395,5,4781,45933,717,4606
1XMK_A.pdb,51,8.09115,6.936,3.417,2,1262,10761,253,1232
1ZZM_A.pdb,168,26.6532,22.848,11.256,2,4070,40504,299,4021
1ZHR_A.pdb,167,26.49455,22.712,11.189,23,3713,36753,2845,3617
1R8N_A.pdb,78,12.3747,10.608,5.226,5,2805,18388,596,2621
2EBE_A.pdb,57,9.04305,7.752,3.819,0,1677,11503,0,1639
1XWV_A.pdb,63,9.99495,8.568,4.221,1,1964,13171,156,1932
1VGJ_A.pdb,105,16.65825,14.28,7.035,2,2993,23151,220,2912
1PLC_A.pdb,51,8.09115,6.936,3.417,5,1874,13998,921,1872
1UFO_A.pdb,138,21.8937,18.768,9.246,4,3656,33274,657,3632
2EB6_A.pdb,167,26.49455,22.712,11.189,4,4167,39014,543,4149
2H8Z_A.pdb,222,35.2203,30.192,14.874,2,5457,53238,263,5451
1U7P_A.pdb,96,15.2304,13.056,6.432,2,2608,21996,279,2579
1VOQ_S.pdb,20,3.173,2.72,1.34,1,1317,3711,107,1108
1YUI_A.pdb,23,3.64895,3.128,1.541,4,1196,5744,703,1030
1SBX_A.pdb,56,8.8844,7.616,3.752,1,1573,12138,134,1458
1VOR_1.pdb,5,0.79325,0.68,0.335,1,1196,781,135,527
1RL0_A.pdb,137,21.73505,18.632,9.179,3,4060,31660,427,3980
1THG_A.pdb,312,49.4988,42.432,20.904,8,8255,74851,1207,8192
2CZE_A.pdb,140,22.211,19.04,9.38,2,3271,33830,299,3269
1PXZ_A.pdb,198,31.4127,26.928,13.266,14,5147,49251,2399,5056
1XO7_A.pdb,86,13.6439,11.696,5.762,2,2533,20444,285,2450
1XX1_A.pdb,178,28.2397,24.208,11.926,3,4453,44696,445,4342
1RYP_F.pdb,146,23.1629,19.856,9.782,4,3588,34676,698,3482
1OO9_B.pdb,64,10.1536,8.704,4.288,3,2527,17640,557,2381
1PBY_B.pdb,179,28.39835,24.344,11.993,1,5189,42268,123,5165
1VOR_5.pdb,11,1.74515,1.496,0.737,4,1043,1748,415,835
2DT4_A.pdb,87,13.80255,11.832,5.829,0,2305,19133,0,2113
2I6V_A.pdb,53,8.40845,7.208,3.551,6,1368,10480,806,1366
1SZN_A.pdb,218,34.5857,29.648,14.606,5,6252,51418,719,6139
1RDS_A.pdb,51,8.09115,6.936,3.417,3,1479,11464,498,1424
2HY5_A.pdb,81,12.85065,11.016,5.427,6,2017,18320,859,2007
2GAX_A.pdb,71,11.26415,9.656,4.757,9,2045,14524,1185,2032
2ERL_A.pdb,27,4.28355,3.672,1.809,4,721,6288,718,719
2I6C_A.pdb,88,13.9612,11.968,5.896,0,2381,17765,0,2358
1YCC_A.pdb,7,1.11055,0.952,0.469,0,1694,1775,0,836
1UQ5_A.pdb,158,25.0667,21.488,10.586,4,4112,37899,599,4000
1UGX_A.pdb,71,11.26415,9.656,4.757,1,2042,15634,184,2023
2GSJ_A.pdb,157,24.90805,21.352,10.519,6,4082,39913,951,4048
2BKX_A.pdb,143,22.68695,19.448,9.581,1,3767,33906,142,3757
1OCY_A.pdb,57,9.04305,7.752,3.819,22,2988,10078,3042,2244
2CKS_B.pdb,195,30.93675,26.52,13.065,4,4670,47693,628,4656
1S05_A.pdb,75,11.89875,10.2,5.025,3,2477,19620,566,2288
1W2T_B.pdb,228,36.1722,31.008,15.276,5,6919,55412,731,6760
2AS0_A.pdb,227,36.01355,30.872,15.209,8,6120,52032,1249,6045
2FRE_A.pdb,104,16.4996,14.144,6.968,4,3018,21638,453,2949
2BT9_A.pdb,44,6.9806,5.984,2.948,8,1323,9293,1303,1245
1XM8_A.pdb,160,25.384,21.76,10.72,2,3924,37124,351,3908
1QR0_A.pdb,120,19.038,16.32,8.04,8,3677,27205,1043,3565
1QTX_B.pdb,15,2.37975,2.04,1.005,6,334,2375,887,327
1YN8_A.pdb,30,4.7595,4.08,2.01,0,907,6209,0,896
1VOR_S.pdb,12,1.9038,1.632,0.804,2,1589,2097,251,1003
2H5C_A.pdb,495,78.53175,67.32,33.165,69,3557,126188,10432,3550
1U4B_A.pdb,366,58.0659,49.776,24.522,4,9339,87045,535,9250
2E1H_B.pdb,136,21.5764,18.496,9.112,2,3755,32384,304,3653
1UEB_A.pdb,95,15.07175,12.92,6.365,3,2837,20596,438,2811
1U6T_A.pdb,76,12.0574,10.336,5.092,8,1889,15816,1226,1858
2BLF_B.pdb,41,6.50465,5.576,2.747,0,1210,8490,0,1014
2FEX_B.pdb,103,16.34095,14.008,6.901,4,2678,23173,474,2645
1XR0_A.pdb,2,0.3173,0.272,0.134,1,495,286,112,286
