filename,HBcount,HBless1SD,HBless1.1SD,HBless1.5SD,dehydronCount,totalAtomsInPDB,totalAtomsInHBDD,totalUniqueAtomsInDDD,totalUniqueAtomsInHBDD
3C63_A.pdb,82,13.0093,11.152,5.494,26,1603,12975,3441,1591
2PA8_L.pdb,61,9.67765,8.296,4.087,17,1469,9868,2288,1445
3GMV_X.pdb,86,13.6439,11.696,5.762,16,2332,13821,1970,2183
3D72_A.pdb,76,12.0574,10.336,5.092,13,2366,12528,1688,2171
3FH2_A.pdb,19,3.01435,2.584,1.273,2,2297,3431,235,1300
3CDO_C.pdb,104,16.4996,14.144,6.968,14,2634,17571,1881,2567
1BDS_A.pdb,14,2.2211,1.904,0.938,3,802,2766,468,694
3B3S_A.pdb,171,27.12915,23.256,11.457,36,4274,30232,5199,4165
3FJ5_A.pdb,18,2.8557,2.448,1.206,6,895,2167,635,718
3D3B_J.pdb,21,3.33165,2.856,1.407,6,1384,3467,811,761
1G6U_A.pdb,41,6.50465,5.576,2.747,20,754,5832,2543,751
1LBV_A.pdb,147,23.32155,19.992,9.849,11,3914,25551,1265,3728
3E8M_A.pdb,89,14.11985,12.104,5.963,11,3447,19534,1886,3248
2J73_A.pdb,52,8.2498,7.072,3.484,2,1690,8861,266,1583
1GNU_A.pdb,63,9.99495,8.568,4.221,8,1971,10664,1027,1848
2JGP_A.pdb,285,45.21525,38.76,19.095,40,8200,48131,5232,7783
1MXG_A.pdb,240,38.076,32.64,16.08,22,6849,42662,2936,6653
1E0C_A.pdb,144,22.8456,19.584,9.648,26,4126,25351,3676,4056
1BJW_A.pdb,233,36.96545,31.688,15.611,39,5880,39258,5113,5659
2OV0_A.pdb,52,8.2498,7.072,3.484,4,1587,8788,462,1520
1DOS_A.pdb,203,32.20595,27.608,13.601,38,5386,34546,5157,5068
2JOD_A.pdb,17,2.69705,2.312,1.139,4,2036,3283,653,1251
3FJU_A.pdb,176,27.9224,23.936,11.792,20,4781,31089,2536,4644
1HP1_A.pdb,293,46.48445,39.848,19.631,41,7973,50660,5662,7816
2IXK_A.pdb,91,14.43715,12.376,6.097,14,2914,14878,1680,2762
1N12_A.pdb,52,8.2498,7.072,3.484,19,1986,7859,2308,1786
1MWP_A.pdb,43,6.82195,5.848,2.881,7,1522,6971,980,1432
2VZP_B.pdb,64,10.1536,8.704,4.288,12,1803,10466,1600,1692
2VG1_A.pdb,147,23.32155,19.992,9.849,35,3506,24073,4387,3436
2Q2A_A.pdb,135,21.41775,18.36,9.045,19,3745,22237,2268,3653
1I6F_A.pdb,29,4.60085,3.944,1.943,14,1099,5356,2215,992
1L2P_A.pdb,57,9.04305,7.752,3.819,25,1009,8100,3376,982
2OAW_A.pdb,33,5.23545,4.488,2.211,4,1090,5396,430,1050
1FUS_A.pdb,49,7.77385,6.664,3.283,16,1444,7732,2094,1348
1MZ9_A.pdb,38,6.0287,5.168,2.546,9,729,5458,1134,719
1A23_A.pdb,107,16.97555,14.552,7.169,15,3864,22373,2504,3575
1HPU_A.pdb,312,49.4988,42.432,20.904,57,8109,53043,7713,7962
1FIU_A.pdb,173,27.44645,23.528,11.591,36,4465,28479,4559,4302
1N71_A.pdb,110,17.4515,14.96,7.37,25,2849,17931,3221,2734
2PQD_A.pdb,265,42.04225,36.04,17.755,57,6574,45989,8034,6432
1D0D_A.pdb,23,3.64895,3.128,1.541,6,909,3272,701,859
3DPG_A.pdb,184,29.1916,25.024,12.328,32,5311,31241,4074,5075
2OKL_A.pdb,35,5.55275,4.76,2.345,5,2889,5859,606,1621
3C7M_A.pdb,122,19.3553,16.592,8.174,19,3061,20335,2337,2992
1F86_A.pdb,64,10.1536,8.704,4.288,10,1750,10222,1315,1727
1FD3_A.pdb,17,2.69705,2.312,1.139,8,609,2490,1106,563
1I8O_A.pdb,64,10.1536,8.704,4.288,12,1717,10480,1613,1661
1HNR_A.pdb,19,3.01435,2.584,1.273,9,980,3221,1301,904
2QMO_A.pdb,86,13.6439,11.696,5.762,16,3411,14335,2047,3069
1FXD_A.pdb,24,3.8076,3.264,1.608,8,810,3428,963,795
1F00_I.pdb,149,23.63885,20.264,9.983,29,4230,24317,3784,4147
1MVE_A.pdb,122,19.3553,16.592,8.174,20,3642,20544,2435,3413
1HKK_A.pdb,221,35.06165,30.056,14.807,35,5642,38691,4701,5554
1BNO_A.pdb,25,3.96625,3.4,1.675,5,1893,5031,759,1242
1M5S_A.pdb,164,26.0186,22.304,10.988,17,4467,28515,2094,4381
1MOG_A.pdb,36,5.7114,4.896,2.412,7,997,5650,890,929
1IXH_A.pdb,187,29.66755,25.432,12.529,32,6363,41484,5595,6236
3B9Z_A.pdb,263,41.72495,35.768,17.621,24,5826,46913,3096,5712
2Z58_B.pdb,32,5.0768,4.352,2.144,4,1062,5081,473,936
2V1T_A.pdb,51,8.09115,6.936,3.417,8,1116,7882,930,1102
2MNR_A.pdb,219,34.74435,29.784,14.673,29,5437,37469,3957,5370
1ATA_A.pdb,20,3.173,2.72,1.34,13,1207,3330,1981,951
3D80_A.pdb,92,14.5958,12.512,6.164,13,3047,15430,1679,2839
3G5T_A.pdb,160,25.384,21.76,10.72,28,5926,32630,4422,5781
1IB8_A.pdb,73,11.58145,9.928,4.891,6,3445,14621,873,3023
1NI8_A.pdb,27,4.28355,3.672,1.809,11,752,3710,1332,703
2PU9_B.pdb,34,5.3941,4.624,2.278,1,1186,5341,112,1134
1EW4_A.pdb,62,9.8363,8.432,4.154,10,1656,10069,1299,1536
1DOW_B.pdb,16,2.5384,2.176,1.072,11,480,2041,1373,459
2J9E_B.pdb,35,5.55275,4.76,2.345,5,1909,5505,615,1173
2RL3_A.pdb,156,24.7494,21.216,10.452,19,3872,26829,2412,3790
2V33_A.pdb,39,6.18735,5.304,2.613,9,1278,5910,1204,1192
1DF7_A.pdb,85,13.48525,11.56,5.695,14,2464,14057,1764,2380
1CCZ_A.pdb,82,13.0093,11.152,5.494,3,2761,13693,361,2495
1GS5_A.pdb,167,26.49455,22.712,11.189,33,3879,27845,4254,3825
1MSO_B.pdb,12,1.9038,1.632,0.804,4,608,2056,544,387
1DME_A.pdb,4,0.6346,0.544,0.268,4,471,629,629,328
2IX4_A.pdb,243,38.55195,33.048,16.281,36,6396,42810,5153,6295
3CIP_G.pdb,65,10.31225,8.84,4.355,11,1991,10492,1312,1836
3CX5_J.pdb,66,10.4709,8.976,4.422,9,1973,10734,1250,1847
2QSQ_A.pdb,43,6.82195,5.848,2.881,5,1748,6968,608,1488
1BTQ_A.pdb,9,1.42785,1.224,0.603,2,391,1459,295,360
2O7C_A.pdb,236,37.4414,32.096,15.812,55,5922,39952,7645,5828
3CZZ_A.pdb,56,8.8844,7.616,3.752,23,1466,8653,3134,1439
1I2K_A.pdb,154,24.4321,20.944,10.318,31,4149,25603,4172,4090
2VHK_A.pdb,97,15.38905,13.192,6.499,20,3014,16286,2563,2884
1G2Z_A.pdb,21,3.33165,2.856,1.407,12,472,2564,1337,457
3D03_A.pdb,134,21.2591,18.224,8.978,31,4223,22386,4347,4005
1CA1_A.pdb,219,34.74435,29.784,14.673,26,5823,38544,3745,5506
2VN6_A.pdb,81,12.85065,11.016,5.427,10,2201,12895,1212,2140
2IV1_A.pdb,84,13.3266,11.424,5.628,19,2433,12454,2264,2331
1FM0_D.pdb,41,6.50465,5.576,2.747,10,1221,6386,1260,1155
1C52_A.pdb,72,11.4228,9.792,4.824,5,2130,12149,677,2024
1JUV_A.pdb,106,16.8169,14.416,7.102,18,3061,17836,2429,2947
1G66_A.pdb,122,19.3553,16.592,8.174,29,3587,26838,4704,3555
2ZGW_A.pdb,129,20.46585,17.544,8.643,15,3744,22490,1866,3511
2Z4U_A.pdb,148,23.4802,20.128,9.916,24,4100,25939,3289,3974
2OX5_A.pdb,49,7.77385,6.664,3.283,14,1620,7333,1727,1588
1CRZ_A.pdb,188,29.8262,25.568,12.596,33,5845,32945,4348,5510
1LTS_A.pdb,96,15.2304,13.056,6.432,17,2911,15980,2140,2836
1HTR_B.pdb,162,25.7013,22.032,10.854,31,4833,26476,3956,4650
1LMH_A.pdb,90,14.2785,12.24,6.03,14,2806,14468,1803,2683
1KS8_A.pdb,262,41.5663,35.632,17.554,30,6521,46470,3973,6409
1KAE_A.pdb,250,39.6625,34.0,16.75,73,6372,41152,9622,6170
2R2D_A.pdb,153,24.27345,20.808,10.251,30,4230,25636,3895,4124
1A9X_B.pdb,212,33.6338,28.832,14.204,30,5729,37133,4109,5578
1AJ8_A.pdb,218,34.5857,29.648,14.606,27,6014,38708,3609,5612
3ENU_A.pdb,58,9.2017,7.888,3.886,11,1802,9381,1452,1699
3APR_E.pdb,174,27.6051,23.664,11.658,32,4714,28787,4168,4595
3BF8_A.pdb,146,23.1629,19.856,9.782,19,3979,25206,2536,3850
1DQZ_A.pdb,160,25.384,21.76,10.72,28,4217,27262,3651,4090
3EW1_B.pdb,75,11.89875,10.2,5.025,24,1944,11117,2882,1834
1JKE_C.pdb,82,13.0093,11.152,5.494,13,2224,13789,1643,2143
1KP6_A.pdb,48,7.6152,6.528,3.216,15,1197,7413,1918,1145
2NV6_A.pdb,167,26.49455,22.712,11.189,34,3998,28254,4413,3833
1K0I_A.pdb,243,38.55195,33.048,16.281,38,6229,41321,4983,6008
3FKA_B.pdb,26,4.1249,3.536,1.742,5,1762,4155,624,1270
1BQK_A.pdb,63,9.99495,8.568,4.221,14,1829,10269,1664,1788
1J57_A.pdb,67,10.62955,9.112,4.489,8,2890,15410,1342,2721
1NS5_B.pdb,82,13.0093,11.152,5.494,17,2410,13495,2120,2185
3FID_A.pdb,196,31.0954,26.656,13.132,34,4504,32181,4645,4452
2V3Q_A.pdb,192,30.4608,26.112,12.864,49,5398,31840,6513,5290
2Z0T_A.pdb,67,10.62955,9.112,4.489,3,1845,11443,375,1822
1IRS_A.pdb,59,9.36035,8.024,3.953,7,2353,12605,1129,2147
3GEU_A.pdb,75,11.89875,10.2,5.025,11,3026,12420,1495,2638
2PFZ_A.pdb,205,32.52325,27.88,13.735,31,4707,35016,4102,4667
2PA6_A.pdb,266,42.2009,36.176,17.822,28,6585,46766,3754,6488
1O08_A.pdb,139,22.05235,18.904,9.313,16,3425,23621,2041,3347
3BJ1_A.pdb,100,15.865,13.6,6.7,19,2205,16424,2489,2163
1H2S_B.pdb,54,8.5671,7.344,3.618,19,834,7528,2275,834
2ZFZ_D.pdb,50,7.9325,6.8,3.35,18,1146,7933,2398,1138
1NKP_A.pdb,80,12.692,10.88,5.36,24,1501,12057,3327,1464
1LMB_4.pdb,63,9.99495,8.568,4.221,14,1443,9757,1759,1338
2PPO_A.pdb,63,9.99495,8.568,4.221,11,1654,10355,1484,1616
2OFC_A.pdb,84,13.3266,11.424,5.628,13,2204,14156,1715,2164
1AIE_A.pdb,18,2.8557,2.448,1.206,6,519,2516,749,397
2RJ2_A.pdb,87,13.80255,11.832,5.829,9,2870,14901,1193,2647
1FWU_A.pdb,62,9.8363,8.432,4.154,3,2115,10720,398,2023
1AG4_A.pdb,43,6.82195,5.848,2.881,5,2039,9268,833,1807
1KFR_A.pdb,99,15.70635,13.464,6.633,17,2312,16445,2238,2280
1JM0_A.pdb,40,6.346,5.44,2.68,1,838,6656,149,836
1D6G_A.pdb,6,0.9519,0.816,0.402,2,972,997,250,645
2P86_A.pdb,108,17.1342,14.688,7.236,17,3071,18505,2075,2955
1F2U_A.pdb,82,13.0093,11.152,5.494,15,2449,13224,1769,2285
3DCK_A.pdb,44,6.9806,5.984,2.948,6,1482,7096,637,1253
1HP8_A.pdb,52,8.2498,7.072,3.484,15,1416,10417,2523,1371
1BOM_B.pdb,10,1.5865,1.36,0.67,7,525,1576,1044,334
1CBN_A.pdb,21,3.33165,2.856,1.407,8,831,3902,1287,815
1F9Y_A.pdb,88,13.9612,11.968,5.896,7,2531,14953,861,2355
1G9Z_A.pdb,95,15.07175,12.92,6.365,9,2505,16063,1199,2382
2NQL_A.pdb,224,35.5376,30.464,15.008,22,5920,38475,2856,5749
2P25_A.pdb,57,9.04305,7.752,3.819,7,2030,9293,870,1687
3F48_A.pdb,373,59.17645,50.728,24.991,26,8171,66842,3331,8054
2MRB_A.pdb,3,0.47595,0.408,0.201,3,395,307,307,204
1I4U_A.pdb,100,15.865,13.6,6.7,12,2842,16427,1505,2685
2RN2_A.pdb,89,14.11985,12.104,5.963,15,2450,14961,2018,2304
1L8F_A.pdb,100,15.865,13.6,6.7,18,2948,16446,2289,2867
3EDY_A.pdb,274,43.4701,37.264,18.358,44,8204,47100,6068,7646
2QQ4_A.pdb,95,15.07175,12.92,6.365,16,2084,15789,2099,2068
2W43_A.pdb,127,20.14855,17.272,8.509,11,3341,21967,1380,3256
2OKT_A.pdb,94,14.9131,12.784,6.298,8,5486,15745,1028,3654
1GOA_A.pdb,89,14.11985,12.104,5.963,17,2457,14903,2339,2323
3C9I_B.pdb,149,23.63885,20.264,9.983,81,3587,20786,10502,3009
1KBE_A.pdb,12,1.9038,1.632,0.804,3,1025,2183,484,753
2UX6_A.pdb,61,9.67765,8.296,4.087,10,1811,10090,1215,1742
2YV0_X.pdb,92,14.5958,12.512,6.164,16,2443,15491,2101,2299
2OF3_A.pdb,171,27.12915,23.256,11.457,25,4288,29049,3326,4176
2QNK_A.pdb,141,22.36965,19.176,9.447,31,4422,22717,3992,4157
3BKZ_A.pdb,108,17.1342,14.688,7.236,14,3113,18151,1829,2889
3E08_C.pdb,180,28.557,24.48,12.06,26,4560,30012,3258,4383
1CHM_A.pdb,230,36.4895,31.28,15.41,31,6269,39627,4191,6083
1FN9_A.pdb,196,31.0954,26.656,13.132,48,5690,32922,6363,5464
1B0B_A.pdb,102,16.1823,13.872,6.834,33,2037,15835,4232,2027
1GN8_A.pdb,99,15.70635,13.464,6.633,21,2496,15974,2648,2444
2VYW_A.pdb,104,16.4996,14.144,6.968,18,2353,17573,2393,2315
2QA9_E.pdb,135,21.41775,18.36,9.045,51,2534,21559,6524,2506
3CJK_B.pdb,47,7.45655,6.392,3.149,4,1155,7551,525,1112
1L2M_A.pdb,52,8.2498,7.072,3.484,8,2458,11073,1223,2137
2Z8G_A.pdb,271,42.99415,36.856,18.157,37,8223,48282,5258,7856
1K4M_A.pdb,118,18.7207,16.048,7.906,20,3433,19852,2530,3279
2PTH_A.pdb,117,18.56205,15.912,7.839,19,2969,19533,2441,2920
1F20_A.pdb,255,40.45575,34.68,17.085,43,6952,43007,5649,6761
1JBS_A.pdb,68,10.7882,9.248,4.556,16,2316,10800,2036,2137
1G92_A.pdb,37251,5909.87115,5066.136,2495.817,31,5519,48805341,5231,5517
2Q2V_A.pdb,157,24.90805,21.352,10.519,30,3748,26282,3730,3697
1N7S_C.pdb,74,11.7401,10.064,4.958,41,1256,10517,5641,1241
3BEU_A.pdb,146,23.1629,19.856,9.782,41,3263,22916,4832,3205
2ZK9_X.pdb,96,15.2304,13.056,6.432,17,2718,16000,2156,2625
2IVG_A.pdb,85,13.48525,11.56,5.695,18,2428,12641,2150,2333
2VG0_A.pdb,143,22.68695,19.448,9.581,36,3495,23630,4599,3415
1GX7_D.pdb,46,7.2979,6.256,3.082,20,1476,6506,2529,1298
1HX0_A.pdb,249,39.50385,33.864,16.683,41,7592,43532,5459,7423
1IMO_A.pdb,39,6.18735,5.304,2.613,4,1819,9055,697,1777
2K38_A.pdb,10,1.5865,1.36,0.67,4,764,1677,578,643
2Z9W_A.pdb,242,38.3933,32.912,16.214,40,5831,41312,5289,5746
1DDF_A.pdb,56,8.8844,7.616,3.752,8,2710,12430,1262,2206
3CTK_A.pdb,142,22.5283,19.312,9.514,17,3946,24707,2296,3845
3CG5_A.pdb,161,25.54265,21.896,10.787,31,3940,27894,4169,3894
1EQC_A.pdb,209,33.15785,28.424,14.003,34,6181,35610,4334,6027
2ZDO_D.pdb,30,4.7595,4.08,2.01,6,1776,4707,750,1111
1JZP_A.pdb,15,2.37975,2.04,1.005,15,475,2512,2512,465
1OA8_D.pdb,68,10.7882,9.248,4.556,14,2015,10589,1773,1909
2YVP_A.pdb,104,16.4996,14.144,6.968,13,2906,17537,1719,2782
3DT7_A.pdb,42,6.6633,5.712,2.814,1,9722,7503,124,3724
1LOV_A.pdb,49,7.77385,6.664,3.283,17,1451,7606,2127,1369
1FSG_C.pdb,9,1.42785,1.224,0.603,2,3734,1690,283,634
1GVR_A.pdb,195,30.93675,26.52,13.065,36,5501,34343,5145,5332
2RBK_A.pdb,160,25.384,21.76,10.72,20,4033,27596,2667,3951
1LMT_A.pdb,71,11.26415,9.656,4.757,13,2094,11556,1714,1959
1ITX_A.pdb,238,37.7587,32.368,15.946,42,6273,41241,5321,6140
1JAE_A.pdb,242,38.3933,32.912,16.214,45,6928,41991,6095,6832
2Q9O_A.pdb,277,43.94605,37.672,18.559,32,8451,48143,4544,8116
2OXF_A.pdb,143,22.68695,19.448,9.581,26,3757,24510,3496,3651
2NT0_A.pdb,273,43.31145,37.128,18.291,18,7755,49065,2520,7450
2QJJ_A.pdb,211,33.47515,28.696,14.137,22,6282,36913,3030,6092
1JYO_A.pdb,94,14.9131,12.784,6.298,14,2030,14746,1699,1998
2RLT_A.pdb,44,6.9806,5.984,2.948,5,2168,10701,712,1845
3B50_A.pdb,205,32.52325,27.88,13.735,28,4858,34983,3763,4790
2QMT_A.pdb,35,5.55275,4.76,2.345,5,858,5359,602,845
2VU8_I.pdb,14,2.2211,1.904,0.938,12,477,1796,1510,458
1CMC_A.pdb,48,7.6152,6.528,3.216,13,1678,7373,1673,1485
2MHR_A.pdb,82,13.0093,11.152,5.494,14,2508,17110,2332,2452
2ODI_A.pdb,116,18.4034,15.776,7.772,13,3793,19313,1691,3584
2V3Z_A.pdb,255,40.45575,34.68,17.085,39,6897,43762,5005,6705
1K7J_A.pdb,100,15.865,13.6,6.7,15,3165,16747,1988,3070
1HTR_P.pdb,17,2.69705,2.312,1.139,2,748,2352,259,517
1JFL_A.pdb,149,23.63885,20.264,9.983,16,3629,25739,2059,3573
2INC_C.pdb,49,7.77385,6.664,3.283,4,1340,8160,558,1309
2RFW_A.pdb,190,30.1435,25.84,12.73,34,6355,32421,4484,6077
3CNK_A.pdb,43,6.82195,5.848,2.881,2,1384,6593,254,1277
1IUF_A.pdb,11,1.74515,1.496,0.737,2,3170,2346,330,957
3GAL_B.pdb,80,12.692,10.88,5.36,11,2093,13252,1459,2034
1I1W_A.pdb,182,28.8743,24.752,12.194,31,5870,40889,5259,5809
2OB1_A.pdb,211,33.47515,28.696,14.137,33,5158,36929,4386,5062
2ZLZ_A.pdb,156,24.7494,21.216,10.452,21,4650,26425,2632,4427
3D30_A.pdb,101,16.02365,13.736,6.767,8,3234,17500,979,3084
2Q35_A.pdb,158,25.0667,21.488,10.586,20,3805,26406,2567,3730
2V5M_A.pdb,184,29.1916,25.024,12.328,17,6007,29358,2218,5740
1EQ9_A.pdb,124,19.6726,16.864,8.308,18,3325,20508,2374,3146
1D2E_A.pdb,230,36.4895,31.28,15.41,29,6179,40566,3906,6049
1AK6_A.pdb,46,7.2979,6.256,3.082,9,3629,10432,1607,2804
1BXV_A.pdb,47,7.45655,6.392,3.149,10,1354,7430,1288,1325
1CPQ_A.pdb,93,14.75445,12.648,6.231,37,1863,13852,4726,1836
2VYY_A.pdb,47,7.45655,6.392,3.149,13,1610,7206,1601,1352
2QGI_A.pdb,129,20.46585,17.544,8.643,19,3951,21710,2262,3584
1DIN_A.pdb,142,22.5283,19.312,9.514,19,3479,23842,2507,3415
2UXQ_A.pdb,253,40.13845,34.408,16.951,42,6373,42748,5242,6244
2Z8I_B.pdb,80,12.692,10.88,5.36,25,2796,11807,3093,2646
3F7J_A.pdb,158,25.0667,21.488,10.586,23,4447,27549,3056,4375
1JLI_A.pdb,59,9.36035,8.024,3.953,6,2426,13731,994,2133
1HG8_A.pdb,190,30.1435,25.84,12.73,52,4950,33538,7573,4853
2Z1Y_A.pdb,234,37.1241,31.824,15.678,34,6114,39552,4464,6012
1BTS_A.pdb,14,2.2211,1.904,0.938,7,405,2280,1075,403
1CHC_A.pdb,20,3.173,2.72,1.34,3,1357,4079,409,1087
1GTO_A.pdb,52,8.2498,7.072,3.484,17,953,8132,2178,922
1NEP_A.pdb,68,10.7882,9.248,4.556,7,2040,11305,957,1953
3BOH_A.pdb,125,19.83125,17.0,8.375,21,3196,21181,2750,3151
1AG9_A.pdb,109,17.29285,14.824,7.303,11,2677,18700,1336,2629
1I2T_A.pdb,44,6.9806,5.984,2.948,10,961,7033,1280,961
2VU1_B.pdb,230,36.4895,31.28,15.41,40,5656,40154,5245,5382
1MK4_A.pdb,37,5.87005,5.032,2.479,6,2507,6117,746,1431
1LUG_A.pdb,128,20.3072,17.408,8.576,14,4066,22192,1865,3923
2QTR_B.pdb,103,16.34095,14.008,6.901,6,3100,17585,726,2896
2NZ7_B.pdb,65,10.31225,8.84,4.355,12,1592,10278,1394,1560
2P8I_A.pdb,64,10.1536,8.704,4.288,14,1782,9986,1719,1686
2VB9_C.pdb,224,35.5376,30.464,15.008,49,5910,39260,6985,5763
1NKG_A.pdb,246,39.0279,33.456,16.482,41,7423,41827,5418,7103
1GX7_A.pdb,218,34.5857,29.648,14.606,33,5748,38038,4600,5663
2PES_A.pdb,161,25.54265,21.896,10.787,27,4672,26164,3495,4419
1JXC_A.pdb,18,2.8557,2.448,1.206,9,1291,3091,1358,1017
2JP3_A.pdb,42,6.6633,5.712,2.814,25,1309,6674,3920,1179
1B3A_A.pdb,28,4.4422,3.808,1.876,3,1076,4525,327,910
1C02_A.pdb,103,16.34095,14.008,6.901,21,2669,17705,2850,2505
2ZNR_A.pdb,93,14.75445,12.648,6.231,17,2788,15555,2166,2505
1L1C_A.pdb,27,4.28355,3.672,1.809,4,1182,5672,626,1131
2RKQ_A.pdb,93,14.75445,12.648,6.231,17,2549,16114,2315,2496
1B0Y_A.pdb,38,6.0287,5.168,2.546,8,1221,5942,990,1189
2VXW_A.pdb,24,3.8076,3.264,1.608,4,1102,3772,429,881
1FK5_A.pdb,54,8.5671,7.344,3.618,33,1240,7944,4445,1196
1GO9_A.pdb,31,4.91815,4.216,2.077,20,853,5110,3280,785
1GVD_A.pdb,28,4.4422,3.808,1.876,3,907,4546,408,859
1O7V_A.pdb,62,9.8363,8.432,4.154,14,1995,9691,1819,1910
1CS6_A.pdb,179,28.39835,24.344,11.993,28,5888,28086,3591,5571
1GPI_A.pdb,227,36.01355,30.872,15.209,56,6166,38213,7504,6014
2RC7_B.pdb,162,25.7013,22.032,10.854,34,4403,26892,4383,4330
1J1N_A.pdb,283,44.89795,38.488,18.961,32,7958,48641,4073,7813
1BBG_A.pdb,16,2.5384,2.176,1.072,4,730,3020,576,591
2QPZ_A.pdb,47,7.45655,6.392,3.149,4,1578,7817,513,1510
1LSL_A.pdb,37,5.87005,5.032,2.479,15,1619,4984,1765,1503
1C4Q_A.pdb,41,6.50465,5.576,2.747,10,1039,6423,1277,1030
1F3U_A.pdb,52,8.2498,7.072,3.484,17,1797,7178,1768,1704
1AB1_A.pdb,22,3.4903,2.992,1.474,8,823,4072,1272,808
1GU7_A.pdb,208,32.9992,28.288,13.936,40,5550,34953,5289,5368
2Z37_A.pdb,131,20.78315,17.816,8.777,29,3656,22149,3940,3560
1JFX_A.pdb,114,18.0861,15.504,7.638,26,3215,19704,3610,3108
2ODG_A.pdb,59,9.36035,8.024,3.953,7,1850,11941,1060,1789
1J9L_A.pdb,132,20.9418,17.952,8.844,22,3905,22536,3184,3689
1HO2_A.pdb,15,2.37975,2.04,1.005,13,439,2561,2180,424
3GDP_A.pdb,286,45.3739,38.896,19.162,43,7842,49722,5729,7624
1J7G_A.pdb,85,13.48525,11.56,5.695,10,2258,14761,1285,2138
1NSC_A.pdb,176,27.9224,23.936,11.792,22,6174,31219,2986,5830
2QUL_A.pdb,178,28.2397,24.208,11.926,26,4528,30399,3401,4447
e4XED.pdb,39,6.18735,5.304,2.613,5,1602,6429,690,1430
1J09_A.pdb,289,45.84985,39.304,19.363,41,7624,48914,5266,7470
2W40_B.pdb,84,13.3266,11.424,5.628,3,7974,15683,394,4154
2QHD_A.pdb,66,10.4709,8.976,4.422,20,1877,10537,2660,1756
1DJR_F.pdb,54,8.5671,7.344,3.618,6,1664,8777,748,1565
3CX5_D.pdb,126,19.9899,17.136,8.442,28,3843,19730,3494,3563
3C7X_A.pdb,98,15.5477,13.328,6.566,6,3196,17038,772,3058
3E0X_A.pdb,88,13.9612,11.968,5.896,9,3818,15262,1235,3186
2ZKN_A.pdb,81,12.85065,11.016,5.427,14,2016,13284,1814,1991
1AT0_A.pdb,80,12.692,10.88,5.36,7,2270,13507,966,2219
1BGV_A.pdb,294,46.6431,39.984,19.698,47,6844,50291,6382,6766
2JNR_A.pdb,1,0.15865,0.136,0.067,0,411,151,0,151
2PV2_A.pdb,66,10.4709,8.976,4.422,17,1540,10362,2268,1492
1NGL_A.pdb,81,12.85065,11.016,5.427,11,3824,17027,1625,3268
2PET_A.pdb,109,17.29285,14.824,7.303,28,3540,17384,3770,3339
3D3Y_A.pdb,79,12.53335,10.744,5.293,5,6669,13516,664,3837
1IUA_A.pdb,41,6.50465,5.576,2.747,9,1206,6413,1155,1171
1DUS_A.pdb,97,15.38905,13.192,6.499,9,3114,16714,1187,2910
1HPI_A.pdb,32,5.0768,4.352,2.144,7,1046,5033,919,1025
2OH5_A.pdb,129,20.46585,17.544,8.643,30,3901,21006,4133,3675
1B6G_A.pdb,168,26.6532,22.848,11.256,17,4812,29194,2108,4689
1EYH_A.pdb,105,16.65825,14.28,7.035,19,2335,17831,2496,2269
3CKG_A.pdb,131,20.78315,17.816,8.777,34,3479,21077,4522,3312
1NWZ_A.pdb,71,11.26415,9.656,4.757,14,1910,11782,1832,1838
2RHW_A.pdb,166,26.3359,22.576,11.122,16,4433,28940,2130,4296
1FL2_A.pdb,182,28.8743,24.752,12.194,30,4652,31176,3820,4550
1AFW_B.pdb,248,39.3452,33.728,16.616,46,5948,43251,6210,5856
3CO1_A.pdb,2,0.3173,0.272,0.134,0,2150,325,0,313
1FW5_A.pdb,15,2.37975,2.04,1.005,6,433,2636,874,396
3B8F_B.pdb,76,12.0574,10.336,5.092,13,2262,12710,1609,2193
3BV4_A.pdb,205,32.52325,27.88,13.735,35,5231,36071,4701,5080
1ITV_A.pdb,95,15.07175,12.92,6.365,8,3134,15958,920,2913
2JB2_B.pdb,269,42.67685,36.584,18.023,65,7221,43997,8414,7084
2NTE_A.pdb,110,17.4515,14.96,7.37,15,3391,19157,1907,3134
2IQY_A.pdb,9,1.42785,1.224,0.603,0,2920,1701,0,845
2NX0_A.pdb,107,16.97555,14.552,7.169,23,2228,17738,3056,2207
3G5T.pdb,168,26.6532,22.848,11.256,29,6633,36786,5099,6412
3E2T_A.pdb,161,25.54265,21.896,10.787,20,4931,26999,2613,4619
1O9R_A.pdb,110,17.4515,14.96,7.37,26,2504,18608,3574,2328
1FOB_A.pdb,196,31.0954,26.656,13.132,26,5052,34289,3447,4902
1DGW_A.pdb,90,14.2785,12.24,6.03,17,2902,14727,2222,2693
1K12_A.pdb,74,11.7401,10.064,4.958,17,2294,12385,2198,2229
2OR2_A.pdb,157,24.90805,21.352,10.519,17,4720,28381,2261,4521
1F46_B.pdb,81,12.85065,11.016,5.427,12,2178,13610,1531,2075
2ZD2_A.pdb,146,23.1629,19.856,9.782,34,3635,24187,4537,3535
3CI5_G.pdb,65,10.31225,8.84,4.355,11,1974,10500,1327,1843
1AMT.pdb,37,5.87005,5.032,2.479,37,859,5225,5225,820
2POR_A.pdb,197,31.25405,26.792,13.199,44,4289,30998,5695,4230
2QUD_A.pdb,19,3.01435,2.584,1.273,7,1950,2762,788,847
